source,model,dataset,subject_id,seed,preprocess,bandpass,notch,car,ica,baseline,residual,l_freq,h_freq,test_accuracy,test_macro_f1,val_best_accuracy,num_epochs,params_total,duration_sec,run_id
ablation_orig,shallowconvnet,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.316,0.30529214390287934,0.3586666666666667,50,13045,268.7892391681671,20250824_133037_3571ff89
ablation_orig,deepconvnet,BCI,,7,1,0,0,0,1,0,0,0.5,125,0.2946666666666667,0.29387628555662726,0.29333333333333333,50,179730,346.7898609638214,20250824_133037_3571ff89
ablation_orig,mlp,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.196,0.12427316475757214,0.224,50,52693509,52.14931893348694,20250824_133124_23b4de4e
ablation_orig,cnn,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.25866666666666666,0.24371351988565207,0.26266666666666666,50,99621,89.8058660030365,20250824_133124_23b4de4e
ablation_orig,eegnet,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.21733333333333332,0.2110257562965779,0.236,50,13205,171.77403783798218,20250824_133124_23b4de4e
ablation_orig,shallowconvnet,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.216,0.21577078592362137,0.276,50,13045,269.26567792892456,20250824_133124_23b4de4e
ablation_orig,deepconvnet,BCI,,7,1,1,1,1,1,0,0,0.5,125,0.216,0.20403395436130087,0.244,50,179730,345.71174597740173,20250824_133124_23b4de4e
ablation_orig,mlp,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.21466666666666667,0.12771467948899823,0.21333333333333335,50,52693509,50.48159098625183,20250824_133145_690f103c
ablation_orig,cnn,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.20133333333333334,0.19708936339662322,0.252,50,99621,91.88546299934387,20250824_133145_690f103c
ablation_orig,eegnet,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.204,0.2042283547900019,0.23733333333333334,50,13205,175.38354206085205,20250824_133145_690f103c
ablation_orig,shallowconvnet,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.228,0.22820151354514237,0.244,50,13045,274.0023901462555,20250824_133145_690f103c
ablation_orig,deepconvnet,BCI,,7,1,1,1,1,0,1,0,0.5,125,0.20266666666666666,0.19878665557994832,0.22,50,179730,352.759033203125,20250824_133145_690f103c
ablation_orig,mlp,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.2,0.07449500068584161,0.204,50,52693509,50.462522983551025,20250824_133238_dd9f873d
ablation_orig,cnn,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.21066666666666667,0.20909858076728213,0.24266666666666667,50,99621,91.57229399681091,20250824_133238_dd9f873d
ablation_orig,eegnet,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.192,0.19133527892281493,0.244,50,13205,174.72212195396423,20250824_133238_dd9f873d
ablation_orig,shallowconvnet,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.244,0.21788319252023522,0.244,50,13045,273.5341799259186,20250824_133238_dd9f873d
ablation_orig,deepconvnet,BCI,,7,1,0,1,1,1,1,0,0.5,125,0.20533333333333334,0.16569955880804862,0.23066666666666666,50,179730,352.6054599285126,20250824_133238_dd9f873d
ablation_orig,mlp,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.22133333333333333,0.12240570761605045,0.228,50,52693509,52.588156938552856,20250824_133253_4af7f678
ablation_orig,cnn,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.5013333333333333,0.5015149307188962,0.5226666666666666,50,99621,90.72016406059265,20250824_133253_4af7f678
ablation_orig,eegnet,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.2653333333333333,0.2647146354983704,0.288,50,13205,172.30660891532898,20250824_133253_4af7f678
ablation_orig,shallowconvnet,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.3426666666666667,0.34219162680131543,0.3506666666666667,50,13045,269.7794358730316,20250824_133253_4af7f678
ablation_orig,deepconvnet,BCI,,21,1,0,0,1,0,0,0,0.5,125,0.33466666666666667,0.3307565479207379,0.33466666666666667,50,179730,346.8572220802307,20250824_133253_4af7f678
ablation_orig,mlp,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.20533333333333334,0.12307674886269644,0.21466666666666667,50,52693509,50.76359510421753,20250824_133331_2ca59110
ablation_orig,cnn,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.216,0.2124236466513257,0.25466666666666665,50,99621,90.9398410320282,20250824_133331_2ca59110
ablation_orig,eegnet,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.22266666666666668,0.22184915095316038,0.23866666666666667,50,13205,174.04006505012512,20250824_133331_2ca59110
ablation_orig,shallowconvnet,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.19466666666666665,0.18768439859322184,0.236,50,13045,273.22696018218994,20250824_133331_2ca59110
ablation_orig,deepconvnet,BCI,,7,1,1,1,0,1,1,0,0.5,125,0.212,0.19201628880556146,0.23466666666666666,50,179730,351.7623541355133,20250824_133331_2ca59110
ablation_orig,mlp,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.192,0.06981046477804131,0.208,50,52693509,48.78122305870056,20250824_133349_5e67ba4a
ablation_orig,cnn,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.20933333333333334,0.20681457631962447,0.256,50,99621,87.40558099746704,20250824_133349_5e67ba4a
ablation_orig,eegnet,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.19733333333333333,0.19690040398693384,0.23466666666666666,50,13205,170.63161206245422,20250824_133349_5e67ba4a
ablation_orig,shallowconvnet,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.21733333333333332,0.21181874378392934,0.252,50,13045,268.7620301246643,20250824_133349_5e67ba4a
ablation_orig,deepconvnet,BCI,,21,1,0,0,0,0,1,0,0.5,125,0.19733333333333333,0.19441274726592378,0.248,50,179730,345.5920100212097,20250824_133349_5e67ba4a
ablation_orig,mlp,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.25733333333333336,0.2011444474486383,0.25733333333333336,50,52693509,48.471328020095825,20250824_133510_c6bc4130
ablation_orig,cnn,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.5106666666666667,0.5100162970126931,0.5386666666666666,50,99621,87.26036190986633,20250824_133510_c6bc4130
ablation_orig,eegnet,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.2693333333333333,0.2632650755702168,0.28,50,13205,169.7197608947754,20250824_133510_c6bc4130
ablation_orig,shallowconvnet,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.324,0.32225056417322534,0.35733333333333334,50,13045,267.0933208465576,20250824_133510_c6bc4130
ablation_orig,deepconvnet,BCI,,21,1,0,1,0,0,0,0,0.5,125,0.30266666666666664,0.30150447864422925,0.30133333333333334,50,179730,342.35134291648865,20250824_133510_c6bc4130
ablation_orig,mlp,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.20533333333333334,0.11407419089994035,0.212,50,52693509,52.73440909385681,20250824_133614_a326db30
ablation_orig,cnn,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.20666666666666667,0.20536826776352987,0.25466666666666665,50,99621,89.87228298187256,20250824_133614_a326db30
ablation_orig,eegnet,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.18,0.17985465895882213,0.21733333333333332,50,13205,172.09308695793152,20250824_133614_a326db30
ablation_orig,shallowconvnet,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.21466666666666667,0.2139680667823452,0.25733333333333336,50,13045,268.43143701553345,20250824_133614_a326db30
ablation_orig,deepconvnet,BCI,,21,1,1,0,1,1,1,0,0.5,125,0.25333333333333335,0.2496081750151741,0.24133333333333334,50,179730,343.4172968864441,20250824_133614_a326db30
ablation_orig,mlp,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.22666666666666666,0.1336299113537889,0.23466666666666666,50,52693509,48.07443809509277,20250824_133641_0b5c83c0
ablation_orig,cnn,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.49866666666666665,0.49885089808050387,0.5293333333333333,50,99621,86.14135098457336,20250824_133641_0b5c83c0
ablation_orig,eegnet,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.23733333333333334,0.23493588108359537,0.2786666666666667,50,13205,168.6381630897522,20250824_133641_0b5c83c0
ablation_orig,shallowconvnet,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.32266666666666666,0.3230379809502594,0.3626666666666667,50,13045,264.96985912323,20250824_133641_0b5c83c0
ablation_orig,deepconvnet,BCI,,21,1,0,0,0,1,0,0,0.5,125,0.316,0.31278025603959864,0.3413333333333333,50,179730,337.59121894836426,20250824_133641_0b5c83c0
ablation_orig,mlp,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.192,0.1275242007966249,0.228,50,52693509,50.228424072265625,20250824_133637_f0fb4cf1
ablation_orig,cnn,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.2813333333333333,0.254483698779831,0.264,50,99621,89.95722699165344,20250824_133637_f0fb4cf1
ablation_orig,eegnet,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.20666666666666667,0.2048953145431735,0.224,50,13205,173.69094800949097,20250824_133637_f0fb4cf1
ablation_orig,shallowconvnet,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.25466666666666665,0.2521593071120831,0.26,50,13045,273.10615515708923,20250824_133637_f0fb4cf1
ablation_orig,deepconvnet,BCI,,21,1,1,0,0,0,0,0,0.5,125,0.22666666666666666,0.22190472758337515,0.248,50,179730,351.5782079696655,20250824_133637_f0fb4cf1
ablation_orig,mlp,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.208,0.14386199577400588,0.22266666666666668,50,52693509,52.56850600242615,20250824_133733_e424d09c
ablation_orig,cnn,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.2613333333333333,0.2370044199238052,0.2733333333333333,50,99621,90.1093819141388,20250824_133733_e424d09c
ablation_orig,eegnet,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.2,0.189102471324879,0.21733333333333332,50,13205,171.10551691055298,20250824_133733_e424d09c
ablation_orig,shallowconvnet,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.23466666666666666,0.23162827078347253,0.26666666666666666,50,13045,267.2077429294586,20250824_133733_e424d09c
ablation_orig,deepconvnet,BCI,,21,1,1,1,1,1,0,0,0.5,125,0.21333333333333335,0.18202882302202045,0.23066666666666666,50,179730,339.99549889564514,20250824_133733_e424d09c
ablation_orig,mlp,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.20666666666666667,0.15936393409177613,0.20533333333333334,50,52693509,50.17939591407776,20250824_133756_82fbe899
ablation_orig,cnn,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.20533333333333334,0.19223819060323144,0.24533333333333332,50,99621,90.85278010368347,20250824_133756_82fbe899
ablation_orig,eegnet,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.208,0.20787363261482,0.21733333333333332,50,13205,174.2902569770813,20250824_133756_82fbe899
ablation_orig,shallowconvnet,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.21066666666666667,0.20698715272567186,0.23333333333333334,50,13045,273.1257629394531,20250824_133756_82fbe899
ablation_orig,deepconvnet,BCI,,21,1,1,1,1,0,1,0,0.5,125,0.20533333333333334,0.18113591323413158,0.23066666666666666,50,179730,350.09826707839966,20250824_133756_82fbe899
ablation_orig,mlp,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.18133333333333335,0.08447734412175152,0.20666666666666667,50,52693509,50.453856229782104,20250824_133848_3f956e2a
ablation_orig,cnn,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.21733333333333332,0.2150603762077447,0.252,50,99621,91.93466114997864,20250824_133848_3f956e2a
ablation_orig,eegnet,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.2,0.19977248086220495,0.23066666666666666,50,13205,175.27586317062378,20250824_133848_3f956e2a
ablation_orig,shallowconvnet,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.20933333333333334,0.204556261798438,0.27066666666666667,50,13045,273.5286931991577,20250824_133848_3f956e2a
ablation_orig,deepconvnet,BCI,,21,1,0,1,1,1,1,0,0.5,125,0.22266666666666668,0.2172808717848599,0.24933333333333332,50,179730,350.1766040325165,20250824_133848_3f956e2a
ablation_orig,mlp,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.208,0.16533936064214755,0.21066666666666667,50,52693509,50.24152994155884,20250824_133940_7c1031ff
ablation_orig,cnn,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.232,0.22912949485686923,0.24133333333333334,50,99621,90.12922406196594,20250824_133940_7c1031ff
ablation_orig,eegnet,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.20933333333333334,0.20837973275324218,0.22,50,13205,173.17208290100098,20250824_133940_7c1031ff
ablation_orig,shallowconvnet,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.22533333333333333,0.22217165833411,0.22133333333333333,50,13045,271.21626591682434,20250824_133940_7c1031ff
ablation_orig,deepconvnet,BCI,,21,1,1,1,0,1,1,0,0.5,125,0.19066666666666668,0.18840853015624004,0.23333333333333334,50,179730,344.81263303756714,20250824_133940_7c1031ff
main_all,DiffE_mod,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.528,0.5266323925262896,0.5746666666666667,100,183566,244.1598711013794,20250823_163416_9b29315c
main_all,DiffE_mod,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.5093333333333333,0.5094582578696354,0.5666666666666667,100,183566,241.76342272758484,20250823_163853_31e48a3b
main_all,DiffE_mod,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.23333333333333334,0.2315226002917219,0.2613333333333333,100,183566,245.52054715156555,20250823_163939_281c2504
main_all,DiffE_mod,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.5066666666666667,0.5058240547845989,0.56,100,183566,246.36583614349365,20250823_164335_9afaf530
main_all,DiffE_mod,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.24266666666666667,0.21999696684667622,0.25466666666666665,100,183566,246.00507044792175,20250823_164421_82c671cd
main_all,DiffE_TF,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.3293333333333333,0.32313922360566505,0.36533333333333334,100,842572,289.5314724445343,20250823_164900_fd721924
main_all,DiffE_mod,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.21733333333333332,0.2173359714830975,0.252,100,183566,244.0461928844452,20250823_164900_c939bd0f
main_all,DiffE_TF,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.192,0.07350625887211253,0.236,100,842572,284.4644865989685,20250823_165426_ef86850e
main_all,DiffE_TF,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.364,0.3576392961553225,0.3293333333333333,100,842572,285.4254620075226,20250823_165426_95ea587a
main_all,DiffE_TF,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.3253333333333333,0.317523120891698,0.31066666666666665,100,842572,287.34071588516235,20250823_165953_10d8c79c
main_all,DiffE_TF,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.19733333333333333,0.13062263994471698,0.236,100,842572,288.37892842292786,20250823_165954_ffe0a9fd
main_all,DiffE_TF,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.2,0.06688963210702341,0.23066666666666666,100,842572,285.7535183429718,20250823_170516_5eb7164e
main_all,DiffE_AT,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.544,0.5435054383272997,0.552,100,3285302,791.770973443985,20250823_171343_f975f203
main_all,DiffE_AT,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.22533333333333333,0.1991454824923289,0.26266666666666666,100,3285302,790.597841501236,20250823_171903_a55993a1
main_all,DiffE_AT,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.5413333333333333,0.5418261347745146,0.596,100,3285302,794.471216917038,20250823_172731_b63b90de
main_all,DiffE_AT,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.2613333333333333,0.250141769241591,0.26,100,3285302,792.6697828769684,20250823_173250_a51cfc69
main_all,DiffE_AT,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.5466666666666666,0.5472264783648078,0.5786666666666667,100,3285302,791.1573855876923,20250823_174117_c684807b
main_all,DiffE_AT,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.21066666666666667,0.20703348525292647,0.24533333333333332,100,3285302,797.2192058563232,20250823_174641_0e9a481f
main_all,mlp,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.22,0.13475555301234804,0.236,100,52693509,85.07079696655273,20250823_174140_493b55d3
main_all,cnn,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.5346666666666666,0.5344398544499676,0.5946666666666667,100,99621,154.98470902442932,20250823_174140_493b55d3
main_all,eegnet,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.312,0.30981135188229014,0.31066666666666665,100,13205,312.4624979496002,20250823_174140_493b55d3
main_all,shallowconvnet,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.33866666666666667,0.3347765225121272,0.324,100,13045,503.676372051239,20250823_174140_493b55d3
main_all,deepconvnet,BCI,,42,0,1,1,1,1,1,0,0.5,125,0.356,0.35367808235321846,0.38266666666666665,100,179730,651.6521871089935,20250823_174140_493b55d3
main_all,mlp,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.19333333333333333,0.08825795438831151,0.21466666666666667,100,52693509,86.71451807022095,20250823_174704_9f174757
main_all,cnn,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.20533333333333334,0.204284904847232,0.25333333333333335,100,99621,158.3314859867096,20250823_174704_9f174757
main_all,eegnet,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.19866666666666666,0.1985227432628685,0.23333333333333334,100,13205,317.3627259731293,20250823_174704_9f174757
main_all,shallowconvnet,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.21066666666666667,0.19767183556645399,0.244,100,13045,509.2633910179138,20250823_174704_9f174757
main_all,deepconvnet,BCI,,42,1,1,1,1,1,1,0,0.5,125,0.22,0.21964970355413108,0.22266666666666668,100,179730,658.2692649364471,20250823_174704_9f174757
main_all,mlp,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.25866666666666666,0.18247742351799176,0.252,100,52693509,86.22663497924805,20250823_175255_fc0a0370
main_all,cnn,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.5266666666666666,0.5275137827167534,0.5586666666666666,100,99621,157.76375794410706,20250823_175255_fc0a0370
main_all,eegnet,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.308,0.3057019349776208,0.308,100,13205,316.37728786468506,20250823_175255_fc0a0370
main_all,shallowconvnet,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.36666666666666664,0.36479432190009053,0.3426666666666667,100,13045,507.5840480327606,20250823_175255_fc0a0370
main_all,deepconvnet,BCI,,7,0,1,1,1,1,1,0,0.5,125,0.31733333333333336,0.31456578316997064,0.312,100,179730,656.1055598258972,20250823_175255_fc0a0370
main_all,mlp,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.21066666666666667,0.11538429124881744,0.20666666666666667,100,52693509,85.7878110408783,20250823_175824_2278e3c4
main_all,cnn,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.21333333333333335,0.20625742636742114,0.252,100,99621,159.14319705963135,20250823_175824_2278e3c4
main_all,eegnet,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.21866666666666668,0.21783941701142123,0.236,100,13205,317.7797939777374,20250823_175824_2278e3c4
main_all,shallowconvnet,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.21866666666666668,0.21180984498302272,0.24533333333333332,100,13045,509.37165212631226,20250823_175824_2278e3c4
main_all,deepconvnet,BCI,,7,1,1,1,1,1,1,0,0.5,125,0.22,0.21754914210198764,0.224,100,179730,657.3557181358337,20250823_175824_2278e3c4
main_all,mlp,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.22666666666666666,0.1336299113537889,0.23466666666666666,100,52693509,87.84449100494385,20250823_180415_433ee6a2
main_all,cnn,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.5506666666666666,0.5490247769697485,0.552,100,99621,160.24874210357666,20250823_180415_433ee6a2
main_all,eegnet,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.312,0.3096163227167922,0.30133333333333334,100,13205,319.94380807876587,20250823_180415_433ee6a2
main_all,shallowconvnet,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.3466666666666667,0.3465069440237152,0.352,100,13045,512.227422952652,20250823_180415_433ee6a2
main_all,deepconvnet,BCI,,21,0,1,1,1,1,1,0,0.5,125,0.36666666666666664,0.36531588280640814,0.37333333333333335,100,179730,661.957484960556,20250823_180415_433ee6a2
main_all,mlp,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.20533333333333334,0.11628211668118929,0.22,100,52693509,88.66072797775269,20250823_180945_acd88ceb
main_all,cnn,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.24266666666666667,0.24096848784153937,0.268,100,99621,162.0831799507141,20250823_180945_acd88ceb
main_all,eegnet,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.21866666666666668,0.21709390481993704,0.21866666666666668,100,13205,322.60225892066956,20250823_180945_acd88ceb
main_all,shallowconvnet,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.20933333333333334,0.2056250265660037,0.21866666666666668,100,13045,510.49326491355896,20250823_180945_acd88ceb
main_all,deepconvnet,BCI,,21,1,1,1,1,1,1,0,0.5,125,0.24266666666666667,0.24237226572770115,0.23066666666666666,100,179730,656.1768939495087,20250823_180945_acd88ceb
main_sub2,DiffE_mod,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.66,0.6545811051693404,0.66,100,183566,170.37664222717285,20250823_130308_b4928c95
main_sub2,DiffE_mod,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.68,0.682066739739374,0.7,100,183566,168.09608268737793,20250823_130631_403e996c
main_sub2,DiffE_mod,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.18,0.17787376410666136,0.32,100,183566,167.30692648887634,20250823_130820_d1938a28
main_sub2,DiffE_mod,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.62,0.6151613319899766,0.78,100,183566,168.61997961997986,20250823_130955_867c17c8
main_sub2,DiffE_mod,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.32,0.3240430622009569,0.3,100,183566,169.47237181663513,20250823_131145_cda3e4eb
main_sub2,DiffE_TF,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.58,0.5705263157894735,0.58,100,842572,179.41475915908813,20250823_131330_2cc4800f
main_sub2,DiffE_mod,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.24,0.22439927222535921,0.32,100,183566,170.32818222045898,20250823_131511_f27e59e7
main_sub2,DiffE_TF,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.48,0.49037532515793386,0.58,100,842572,178.446759223938,20250823_131705_f64e1276
main_sub2,DiffE_TF,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.2,0.15026819923371648,0.3,100,842572,178.7214639186859,20250823_131845_0bc05242
main_sub2,DiffE_TF,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.48,0.47725108225108226,0.6,100,842572,179.2954924106598,20250823_132040_830c6ee2
main_sub2,DiffE_TF,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.22,0.20761307657859382,0.3,100,842572,183.27657222747803,20250823_132224_6c428560
main_sub2,DiffE_AT,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.66,0.6639613526570048,0.7,100,3285302,238.18422484397888,20250823_132514_18763755
main_sub2,DiffE_TF,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.2,0.18025974025974026,0.32,100,842572,180.38175177574158,20250823_132600_bdaca2e0
main_sub2,DiffE_AT,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.68,0.6727272727272726,0.74,100,3285302,234.372718334198,20250823_132943_b4038767
main_sub2,DiffE_AT,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.28,0.2736804065499717,0.34,100,3285302,234.3898537158966,20250823_133030_f813d3ef
main_sub2,DiffE_AT,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.74,0.7373934837092732,0.74,100,3285302,234.84894037246704,20250823_133414_c981c925
main_sub2,DiffE_AT,BCI,2.0,7,1,1,1,1,1,1,0,0.5,125,0.24,0.2242156862745098,0.3,100,3285302,234.68990540504456,20250823_133501_b5e1360f
main_sub2,mlp,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.42,0.4129169076537497,0.62,100,52693509,30.942781925201416,20250823_133437_4a2aca33
main_sub2,cnn,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.7,0.6991509522469275,0.8,100,99621,50.995927810668945,20250823_133437_4a2aca33
main_sub2,eegnet,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.64,0.6355460487225193,0.64,100,13205,77.59445881843567,20250823_133437_4a2aca33
main_sub2,shallowconvnet,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.3,0.3052525252525252,0.32,100,13045,106.93488693237305,20250823_133437_4a2aca33
main_sub2,deepconvnet,BCI,2.0,42,0,1,1,1,1,1,0,0.5,125,0.38,0.3740476190476191,0.54,100,179730,135.40056991577148,20250823_133437_4a2aca33
main_sub2,mlp,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.5,0.4915727064697316,0.66,100,52693509,30.578440189361572,20250823_133717_2bd54d18
main_sub2,cnn,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.74,0.7390119684237332,0.74,100,99621,51.35599708557129,20250823_133717_2bd54d18
main_sub2,eegnet,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.54,0.5324863542254846,0.62,100,13205,77.94792914390564,20250823_133717_2bd54d18
main_sub2,shallowconvnet,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.3,0.2846090338969596,0.52,100,13045,107.31278705596924,20250823_133717_2bd54d18
main_sub2,deepconvnet,BCI,2.0,7,0,1,1,1,1,1,0,0.5,125,0.58,0.5835874270656879,0.56,100,179730,135.42287015914917,20250823_133717_2bd54d18
main_sub2,DiffE_AT,BCI,2.0,21,1,1,1,1,1,1,0,0.5,125,0.24,0.17743589743589744,0.32,100,3285302,239.38667821884155,20250823_133936_e431422e
main_sub2,mlp,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.4,0.39315808488187004,0.58,100,52693509,32.135966062545776,20250823_133957_f3e2da8e
main_sub2,cnn,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.76,0.7610315430520034,0.78,100,99621,54.696232080459595,20250823_133957_f3e2da8e
main_sub2,eegnet,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.56,0.5632535885167465,0.6,100,13205,82.18142199516296,20250823_133957_f3e2da8e
main_sub2,shallowconvnet,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.42,0.4185387711703501,0.44,100,13045,112.35276889801025,20250823_133957_f3e2da8e
main_sub2,deepconvnet,BCI,2.0,21,0,1,1,1,1,1,0,0.5,125,0.46,0.44999444999444993,0.5,100,179730,141.55825996398926,20250823_133957_f3e2da8e
main_sub2,mlp,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.26,0.24369429320427502,0.3,100,52693509,31.86323380470276,20250823_134001_c3da687d
main_sub2,cnn,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.24,0.19558823529411767,0.28,100,99621,54.56770896911621,20250823_134001_c3da687d
main_sub2,eegnet,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.28,0.27682668657227816,0.42,100,13205,82.36210584640503,20250823_134001_c3da687d
main_sub2,shallowconvnet,BCI,2.0,42,1,1,1,1,1,1,0,0.5,125,0.2,0.1,0.24,100,13045,112.37185001373291,20250823_134001_c3da687d
